,content,time,author
1727,"<@!377787590729924608> blm bsa masuk jec, masi call hehehe",2021-12-27 08:16:48.227,528580754683461632
1728,<@!528580754683461632> cal,2021-12-27 13:04:18.197,386643626530308096
1729,<@!345445833489121280> i can see midoriya in him HAHA,2021-12-27 13:12:59.639,386643626530308096
1730,$mmrk <@!386643626530308096>,2021-12-27 13:14:06.051,332167919335243778
1731,$give <@!386643626530308096> Haebom Seo,2021-12-27 13:15:11.557,332167919335243778
1732,$givek <@!332167919335243778> 103,2021-12-27 13:15:25.325,386643626530308096
1733,owoslap <@!345445833489121280>,2021-12-27 14:01:40.644,377787590729924608
1734,<@!345445833489121280>,2021-12-27 14:03:42.490,377787590729924608
1735,OWOSLAP <@!377787590729924608>,2021-12-27 14:03:56.492,345445833489121280
1736,<@!377787590729924608>,2021-12-27 14:26:02.761,528580754683461632
1737,<@!377787590729924608>,2021-12-27 14:42:29.001,528580754683461632
1738,rpg arena <@!528580754683461632>,2021-12-27 14:45:34.041,377787590729924608
1739,<@!377787590729924608> JECO DAPET JIRAIYA 2,2021-12-27 14:48:29.594,528580754683461632
1740,<@!377787590729924608>,2021-12-27 14:50:34.106,528580754683461632
1741,rpg duel <@!528580754683461632>,2021-12-27 14:52:37.857,377787590729924608
1742,rpg duel <@!528580754683461632>,2021-12-27 14:53:35.173,377787590729924608
1743,rpg duel <@!377787590729924608>,2021-12-27 14:54:48.930,528580754683461632
1744,ngakak kita knp ganti gantian ilangnya <@!528580754683461632>,2021-12-27 14:56:06.605,377787590729924608
1745,owoslap <@!377787590729924608>,2021-12-27 14:57:24.947,345445833489121280
1746,cal <@!528580754683461632>,2021-12-27 15:00:47.174,377787590729924608
1747,<@!377787590729924608>,2021-12-27 15:02:13.669,528580754683461632
1748,apa sih ikut ikut <@!345445833489121280>,2021-12-27 15:02:38.557,377787590729924608
1749,.g <@!377787590729924608>,2021-12-27 15:03:21.638,345445833489121280
1750,$givek <@!345445833489121280> 1,2021-12-27 15:03:53.832,377787590729924608
1751,<@!528580754683461632> u valorant?,2021-12-27 16:31:40.581,377787590729924608
1752,rpg p <@!528580754683461632>,2021-12-27 17:11:05.152,377787590729924608
1753,sini masuk <@!528580754683461632>,2021-12-28 04:01:59.407,377787590729924608
1754,<@528580754683461632> caaaaallllviiiinnnn😭😭😭,2021-12-28 10:27:24.341,345445833489121280
1755,<@!528580754683461632> want raid?,2021-12-28 12:19:33.502,377787590729924608
1756,.pass <@!528580754683461632>,2021-12-28 15:55:58.849,377787590729924608
1757,get good raids ofc  <@!528580754683461632>,2021-12-28 15:56:39.784,377787590729924608
1758,<@!377787590729924608>,2021-12-28 15:57:38.419,528580754683461632
1759,aim for this girl <@!528580754683461632>,2021-12-28 16:02:06.964,377787590729924608
1760,<@!377787590729924608> udah,2021-12-28 16:03:41.128,528580754683461632
1761,rich boi be rich <@!528580754683461632>,2021-12-28 16:04:36.171,377787590729924608
1762,<@!528580754683461632>,2021-12-28 16:07:34.250,345445833489121280
1763,<@!528580754683461632>,2021-12-28 16:08:09.591,345445833489121280
1764,<@!528580754683461632>,2021-12-28 16:09:00.350,345445833489121280
1765,$give annie leonhart <@!345445833489121280>,2021-12-28 16:10:10.735,528580754683461632
1766,$givek <@!528580754683461632> 650,2021-12-28 16:10:26.048,345445833489121280
1767,<@!528580754683461632> apex ga,2021-12-29 05:56:03.310,377787590729924608
1768,<@!528580754683461632> yuk,2021-12-29 06:04:14.864,377787590729924608
1769,owohug <@!386643626530308096>,2021-12-29 08:12:38.559,377787590729924608
1770,owohug <@377787590729924608>,2021-12-29 08:12:47.791,386643626530308096
1771,<@!528580754683461632>,2021-12-29 11:07:15.915,377787590729924608
1772,<@!345445833489121280> kageyama wyd,2021-12-29 11:44:56.186,386643626530308096
1773,<@!332167919335243778> how can this be a guy,2021-12-29 14:10:37.701,377787590729924608
1774,<@!528580754683461632>,2021-12-29 15:48:22.428,377787590729924608
1775,.pass <@!528580754683461632>,2021-12-29 15:51:04.566,377787590729924608
1776,rpg p <@!528580754683461632>,2021-12-29 15:51:30.428,377787590729924608
1777,rpg cd <@!528580754683461632>,2021-12-29 15:51:57.763,377787590729924608
1778,rpg duel <@!377787590729924608>,2021-12-29 15:54:11.324,528580754683461632
1779,<@!528580754683461632> look at this,2021-12-29 15:56:13.894,377787590729924608
1780,rpg arena <@!528580754683461632>,2021-12-29 15:56:59.745,377787590729924608
1781,rpg cd <@!528580754683461632>,2021-12-29 16:17:17.259,377787590729924608
1782,rpg cd <@!528580754683461632>,2021-12-29 17:39:22.973,377787590729924608
1783,owopat <@!528580754683461632>,2021-12-29 17:40:55.945,377787590729924608
1784,owopat <@!345445833489121280>,2021-12-29 17:42:05.723,377787590729924608
1785,rpg i <@!528580754683461632>,2021-12-29 17:53:49.696,377787590729924608
1786,<@!528580754683461632>,2021-12-29 17:55:00.947,377787590729924608
1787,$give <@!377787590729924608> omaru polka,2021-12-29 17:55:40.947,528580754683461632
1788,$givek <@!528580754683461632> 300,2021-12-29 17:56:10.324,377787590729924608
1789,rpg cd <@!528580754683461632>,2021-12-29 17:56:15.021,377787590729924608
1790,rpg dung <@!528580754683461632>,2021-12-29 17:57:39.851,377787590729924608
1791,rpg dung <@!528580754683461632>,2021-12-29 17:57:52.410,377787590729924608
1792,rpg p <@!528580754683461632>,2021-12-29 17:59:31.149,377787590729924608
1793,rpg i <@!528580754683461632>,2021-12-29 17:59:50.108,377787590729924608
1794,rpg p <@!528580754683461632>,2021-12-29 18:03:18.710,377787590729924608
1795,rpg cd <@!528580754683461632>,2021-12-30 03:12:49.860,377787590729924608
1796,.g <@!345445833489121280>,2021-12-30 05:54:04.116,377787590729924608
1797,<@!490180796804497419>,2021-12-30 06:20:29.638,377787590729924608
1798,<@!528580754683461632> ikut ga,2021-12-30 06:22:39.248,377787590729924608
1799,.pass <@!528580754683461632>,2021-12-30 06:22:42.535,377787590729924608
1800,<@!528580754683461632> join ofc,2021-12-30 06:30:06.712,377787590729924608
1801,<@!528580754683461632> ez moni,2021-12-30 06:31:54.824,377787590729924608
1802,<@!528580754683461632>,2021-12-30 17:36:10.038,377787590729924608
1803,<@!528580754683461632> u sleeping?,2021-12-30 17:36:13.311,377787590729924608
1804,rpg p <@!528580754683461632>,2021-12-31 06:11:47.590,377787590729924608
1805,rpg i <@!528580754683461632>,2021-12-31 06:12:00.694,377787590729924608
1806,rpg i <@!528580754683461632>,2021-12-31 06:12:34.155,377787590729924608
1807,rpg i <@!528580754683461632>,2021-12-31 06:13:18.955,377787590729924608
1808,rpg p <@!528580754683461632>,2021-12-31 06:16:08.350,377787590729924608
1809,rpg i <@!528580754683461632>,2021-12-31 06:18:13.414,377787590729924608
1810,rpg p <@!528580754683461632>,2021-12-31 06:18:43.407,377787590729924608
1811,<@!528580754683461632>,2021-12-31 06:20:07.817,377787590729924608
1812,<@!528580754683461632> good raid,2021-12-31 07:40:30.091,377787590729924608
1813,<@!377787590729924608> dapet sr dia jec,2021-12-31 09:56:35.913,386643626530308096
1814,owopoke <@!386643626530308096>,2021-12-31 09:57:59.351,377787590729924608
1815,rpg i <@!528580754683461632>,2022-01-01 03:40:31.061,377787590729924608
1816,.trade <@!528580754683461632>,2022-01-01 06:39:59.767,377787590729924608
1817,owopat <@!528580754683461632>,2022-01-01 06:41:41.784,377787590729924608
1818,<@!377787590729924608>,2022-01-01 06:42:30.411,528580754683461632
1819,$givek <@332167919335243778> 179,2022-01-01 10:05:22.396,345445833489121280
1820,$givek <@!345445833489121280> 179,2022-01-01 10:05:49.111,332167919335243778
1821,<@!377787590729924608> sudah bgn kah,2022-01-01 13:32:08.460,528580754683461632
1822,rpg i <@!528580754683461632>,2022-01-01 13:55:39.254,377787590729924608
1823,<@!345445833489121280> ANJIR DI DIVORCE,2022-01-02 12:34:37.948,377787590729924608
1824,owopray <@!345445833489121280>,2022-01-02 12:38:07.411,377787590729924608
1825,owopat <@!345445833489121280>,2022-01-02 12:39:04.608,377787590729924608
1826,<@!332167919335243778> buki,2022-01-02 12:41:41.377,377787590729924608
1827,boi <@!528580754683461632>,2022-01-02 12:45:55.198,377787590729924608
1828,Ada mafia disini <@332167919335243778>,2022-01-02 13:37:20.205,490180796804497419
1829,owoslap <@!332167919335243778>,2022-01-02 16:06:53.457,377787590729924608
1830,rpg i <@!528580754683461632>,2022-01-03 04:02:11.914,377787590729924608
1831,rpg i <@!528580754683461632>,2022-01-03 05:14:46.206,377787590729924608
1832,<@!528580754683461632> scales koe udh sampe 20 coba,2022-01-03 06:33:45.756,377787590729924608
1833,<@!490180796804497419>,2022-01-03 06:43:30.252,377787590729924608
1834,<@!386643626530308096> u udh selesai kerja belom,2022-01-03 09:02:05.171,377787590729924608
1835,<@!386643626530308096> <@!377787590729924608> sini valo -2,2022-01-03 09:05:29.450,490180796804497419
1836,<@!386643626530308096>,2022-01-03 11:11:45.727,377787590729924608
1837,cal me marry someone erpg yg beda tz sama i yaaa <@!528580754683461632>,2022-01-03 13:28:46.043,377787590729924608
1838,<@386643626530308096>,2022-01-03 13:44:52.140,490180796804497419
1839,ngapain anda hey <@!345445833489121280>,2022-01-03 16:06:31.422,377787590729924608
1840,<@!332167919335243778> ayo,2022-01-03 16:06:39.517,377787590729924608
1841,<@!345445833489121280>,2022-01-03 16:09:47.298,377787590729924608
1842,..cozy <@!528580754683461632>,2022-01-03 16:11:06.047,377787590729924608
1843,..cozy <@!528580754683461632> <@!345445833489121280> <@!332167919335243778>,2022-01-03 16:11:13.819,377787590729924608
1844,gue yg harus tambahin ca <@!345445833489121280>,2022-01-03 16:12:48.253,377787590729924608
1845,cal koe raid ga? <@!528580754683461632>,2022-01-03 16:37:29.871,377787590729924608
1846,<@!345445833489121280>,2022-01-03 16:54:16.992,377787590729924608
1847,<@!345445833489121280> <#927515372788269096>,2022-01-03 16:56:52.999,377787590729924608
1848,<@!386643626530308096> <@!528580754683461632>,2022-01-04 05:11:22.438,377787590729924608
1849,owobonk <@!528580754683461632>,2022-01-04 05:17:48.441,892355468314435594
1850,owopat <@!528580754683461632>,2022-01-04 05:19:30.213,892355468314435594
1851,.give <@!528580754683461632> 5100,2022-01-04 05:20:29.581,892355468314435594
1852,owopray <@!528580754683461632>,2022-01-04 05:22:35.145,892355468314435594
1853,pasti dapet <@!528580754683461632>,2022-01-04 05:29:00.031,377787590729924608
1854,<@377787590729924608> how to sell jec? :0,2022-01-04 05:36:07.676,345445833489121280
1855,owopat <@!345445833489121280>,2022-01-04 05:38:31.428,377787590729924608
1856,thankiess <@377787590729924608>,2022-01-04 05:39:29.376,345445833489121280
1857,ROOOOWWWIIIIINNNNNNNNNNNNNNNNN <@386643626530308096>,2022-01-04 05:46:11.364,345445833489121280
1858,<@386643626530308096>,2022-01-04 05:46:15.194,345445833489121280
1859,<@386643626530308096>,2022-01-04 05:46:18.089,345445833489121280
1860,bruh💀 <@386643626530308096>,2022-01-04 05:49:51.743,345445833489121280
1861,<@!528580754683461632>,2022-01-04 08:31:59.960,377787590729924608
1862,<@!528580754683461632>,2022-01-04 08:32:03.339,377787590729924608
1863,<@!528580754683461632>,2022-01-04 08:32:15.014,377787590729924608
1864,<@!377787590729924608>,2022-01-04 08:34:31.537,528580754683461632
1865,rpg p <@!528580754683461632>,2022-01-04 16:06:19.108,377787590729924608
1866,<@!377787590729924608>,2022-01-04 16:42:12.256,528580754683461632
1867,pro af <@!386643626530308096>,2022-01-05 02:49:05.434,377787590729924608
1868,<@!377787590729924608> bagus ga,2022-01-05 03:22:24.201,528580754683461632
1869,"ririka, kurapika, kirari <@!528580754683461632>",2022-01-05 03:34:00.091,377787590729924608
1870,<@!377787590729924608>,2022-01-05 04:43:48.993,528580754683461632
1871,$mmrk <@!332167919335243778>,2022-01-05 04:47:28.053,377787590729924608
1872,$mmrk <@!292567325855711235>,2022-01-05 04:47:34.568,377787590729924608
1873,$mmrk <@!892355468314435594>,2022-01-05 04:49:41.524,377787590729924608
1874,owopat <@!292567325855711235>,2022-01-05 04:58:03.247,377787590729924608
1875,owoslap <@!377787590729924608>,2022-01-05 04:58:10.115,292567325855711235
1876,owopat <@!292567325855711235>,2022-01-05 04:58:44.167,377787590729924608
1877,$mmrk <@!332167919335243778>,2022-01-05 04:59:01.770,377787590729924608
1878,$mmrk <@!332167919335243778>,2022-01-05 04:59:04.293,377787590729924608
1879,$mmrk <@!887620839107870740>,2022-01-05 04:59:08.953,377787590729924608
1880,how u so rich <@!386643626530308096>,2022-01-05 04:59:53.085,292567325855711235
1881,owopat <@!292567325855711235>,2022-01-05 05:00:07.952,377787590729924608
1882,<@!490180796804497419> sini,2022-01-05 05:01:18.832,377787590729924608
1883,owopat <@!490180796804497419>,2022-01-05 05:02:13.203,377787590729924608
1884,<@!332167919335243778>,2022-01-05 05:04:10.435,345445833489121280
1885,$kakerarefund <@!377787590729924608>,2022-01-05 05:10:53.343,377787590729924608
1886,owobonk <@!292567325855711235>,2022-01-05 05:13:28.207,377787590729924608
1887,owobonk <@!377787590729924608>,2022-01-05 05:13:44.993,292567325855711235
1888,$k <@!292567325855711235>,2022-01-05 05:14:08.204,377787590729924608
1889,$givek <@!377787590729924608> 11000,2022-01-05 05:14:28.572,292567325855711235
1890,$givek <@!292567325855711235> 11000,2022-01-05 05:14:34.568,377787590729924608
1891,owopat <@!292567325855711235>,2022-01-05 05:14:51.530,377787590729924608
1892,$wl <@!292567325855711235>,2022-01-05 05:19:16.727,377787590729924608
1893,$thanos <@!892355468314435594>,2022-01-05 05:22:48.084,377787590729924608
1894,$mmrk <@!892355468314435594>,2022-01-05 05:22:54.719,377787590729924608
1895,$k <@!892355468314435594>,2022-01-05 05:23:00.648,377787590729924608
1896,$cleanuser <@!892355468314435594>,2022-01-05 05:23:40.513,377787590729924608
1897,$k <@!892355468314435594>,2022-01-05 05:23:46.093,377787590729924608
1898,$k <@!892355468314435594>,2022-01-05 05:23:48.964,377787590729924608
1899,$mmrk <@!892355468314435594>,2022-01-05 05:23:51.863,377787590729924608
1900,$mmrk <@!332167919335243778>,2022-01-05 05:53:55.021,377787590729924608
1901,$mmrk <@!332167919335243778>,2022-01-05 05:54:04.236,377787590729924608
1902,diporse hayo <@!332167919335243778>,2022-01-05 05:54:09.955,377787590729924608
1903,owopat <@!332167919335243778>,2022-01-05 06:22:18.511,377787590729924608
1904,owopat <@!332167919335243778>,2022-01-05 06:23:02.814,377787590729924608
1905,lebih cepet dpt <@!332167919335243778>,2022-01-05 06:24:04.352,377787590729924608
1906,rpg duel <@!528580754683461632>,2022-01-05 06:35:06.318,377787590729924608
1907,$userdivorce <@!708992571178876992>,2022-01-05 06:38:11.798,377787590729924608
1908,owopat <@!493716749342998541>,2022-01-05 06:38:43.443,377787590729924608
1909,owopat <@!708992571178876992>,2022-01-05 06:38:47.709,377787590729924608
1910,$mmrk <@!708992571178876992>,2022-01-05 06:38:54.272,377787590729924608
1911,$give <@!528580754683461632> boa hancock,2022-01-05 06:52:33.868,377787590729924608
1912,$wl <@!292567325855711235>,2022-01-05 06:55:53.088,377787590729924608
1913,<@!292567325855711235>,2022-01-05 07:00:11.232,377787590729924608
1914,<@!345445833489121280> please pull kamu doang yang ha,2022-01-05 07:11:11.542,386643626530308096
1915,rpg duel <@!528580754683461632>,2022-01-05 07:11:28.058,377787590729924608
1916,<@!386643626530308096> canttt,2022-01-05 07:11:57.129,345445833489121280
1917,$mmrk <@!352058734815608843>,2022-01-05 07:20:44.941,377787590729924608
1918,owopat <@!352058734815608843>,2022-01-05 07:23:05.464,377787590729924608
1919,$givek <@!377787590729924608> 552,2022-01-05 07:23:35.518,528580754683461632
1920,<@!377787590729924608>,2022-01-05 08:06:41.550,528580754683461632
1921,.rh -n wolf <@!377787590729924608>,2022-01-05 08:07:14.172,528580754683461632
1922,$wl <@!386643626530308096>,2022-01-05 08:31:09.600,345445833489121280
1923,$give echidna <@!528580754683461632>,2022-01-05 09:48:00.564,292567325855711235
1924,$givek <@!377787590729924608> 500,2022-01-05 09:48:14.771,528580754683461632
1925,$give <@386643626530308096> dabi,2022-01-05 11:45:16.775,345445833489121280
1926,$givek <@345445833489121280> 556,2022-01-05 11:45:41.896,386643626530308096
1927,u havent divorceeee <@!292567325855711235>,2022-01-05 12:36:27.855,377787590729924608
1928,<@!292567325855711235> we can exchange budddy,2022-01-05 12:37:56.408,528580754683461632
1929,<@!528580754683461632> simpen dulu mas,2022-01-05 12:55:28.777,292567325855711235
1930,<@!377787590729924608> i forgot about that account,2022-01-05 12:55:43.436,292567325855711235
1931,$givek <@!292567325855711235> 4061,2022-01-05 12:59:57.503,887620839107870740
1932,<@528580754683461632>,2022-01-05 14:14:26.168,345445833489121280
1933,<@377787590729924608> im not allowed to cry? 🥺,2022-01-05 14:16:05.100,345445833489121280
1934,owopat <@!345445833489121280>,2022-01-05 14:16:22.835,377787590729924608
1935,<@!386643626530308096> liat who's hangry,2022-01-05 14:18:09.041,377787590729924608
1936,$mmrk <@!887620839107870740>,2022-01-05 14:24:11.053,377787590729924608
1937,owopat <@!345445833489121280>,2022-01-05 14:24:21.585,377787590729924608
1938,<@!528580754683461632>,2022-01-05 14:24:47.455,377787590729924608
1939,<@!377787590729924608> do u want the mascot also? lol,2022-01-05 16:15:23.650,345445833489121280
1940,<@!345445833489121280>,2022-01-06 04:49:58.685,386643626530308096
1941,<@386643626530308096> me want :0 hihi,2022-01-06 05:10:33.681,345445833489121280
1942,<@!377787590729924608> jec minjem naruse dong,2022-01-06 08:17:40.783,528580754683461632
1943,<@!377787590729924608> this chick,2022-01-06 08:21:45.294,528580754683461632
1944,.trade <@!528580754683461632>,2022-01-06 08:22:49.467,377787590729924608
1945,<@!377787590729924608>,2022-01-06 09:13:10.508,386643626530308096
1946,<@!528580754683461632>,2022-01-06 10:08:40.803,377787590729924608
1947,868140 <@!528580754683461632>,2022-01-06 10:09:27.790,377787590729924608
1948,<@!377787590729924608> jec raid udah mulai,2022-01-06 10:13:38.739,528580754683461632
1949,.trade <@!528580754683461632>,2022-01-06 10:13:49.764,377787590729924608
1950,<@!528580754683461632>,2022-01-06 10:17:38.232,377787590729924608
1951,<@!528580754683461632>,2022-01-06 10:21:13.422,377787590729924608
1952,rd party <@!528580754683461632>,2022-01-06 10:21:22.715,377787590729924608
1953,<@!377787590729924608> kakera refund ? :0,2022-01-06 10:25:31.334,345445833489121280
1954,$kakerarefund <@!345445833489121280>,2022-01-06 10:28:21.206,345445833489121280
1955,$kakerarefund <@!528580754683461632>,2022-01-06 10:28:36.640,528580754683461632
1956,$kakerarefund <@!345445833489121280>,2022-01-06 10:33:30.954,345445833489121280
1957,owopat <@!493716749342998541>,2022-01-06 10:38:22.915,377787590729924608
1958,owoslap <@!493716749342998541>,2022-01-06 10:39:01.270,345445833489121280
1959,owopat <@!493716749342998541>,2022-01-06 10:39:15.667,345445833489121280
1960,..stroll <@!377787590729924608>,2022-01-06 10:41:17.263,345445833489121280
1961,..hug <@!377787590729924608>,2022-01-06 10:43:05.155,345445833489121280
1962,..snuggle <@!377787590729924608>,2022-01-06 10:44:51.257,345445833489121280
1963,..snuggle <@!345445833489121280>,2022-01-06 10:45:03.597,377787590729924608
1964,pls 8ball will <@!345445833489121280> get xiao on this banner,2022-01-06 10:47:00.071,377787590729924608
1965,owo slap <@!270904126974590976>,2022-01-06 10:47:16.370,345445833489121280
1966,$give <@!345445833489121280> khun aguero agnis,2022-01-06 10:59:30.211,386643626530308096
1967,$givek <@!386643626530308096> 182,2022-01-06 10:59:50.486,345445833489121280
1968,typing mulu lama amat <@!490180796804497419>,2022-01-06 11:04:59.024,377787590729924608
1969,<@!490180796804497419> second account di clear duluuu,2022-01-06 12:54:29.469,377787590729924608
1970,dang <@!528580754683461632>,2022-01-06 13:11:42.521,292567325855711235
1971,owoboop <@!377787590729924608>,2022-01-06 16:26:04.417,292567325855711235
1972,btw mike <@!292567325855711235>,2022-01-06 16:28:36.278,377787590729924608
1973,owobonk <@!528580754683461632>,2022-01-06 16:31:08.994,377787590729924608
1974,https://wiki.python.org/moin/PythonDecorators#What_is_a_Decorator <@!377787590729924608>,2022-01-06 16:37:53.374,292567325855711235
1975,owoavatar <@!490180796804497419>,2022-01-06 16:52:23.145,377787590729924608
1976,owoavatar <@!490180796804497419>,2022-01-06 16:52:28.972,377787590729924608
1977,buckkyy <@!332167919335243778>,2022-01-06 17:08:50.867,377787590729924608
1978,<@!528580754683461632>,2022-01-07 02:48:06.633,377787590729924608
1979,ada yu zhong <@!377787590729924608>,2022-01-07 02:59:32.225,490180796804497419
1980,<@!377787590729924608>,2022-01-07 03:10:02.563,528580754683461632
1981,<@!377787590729924608> kok ada yg level 6,2022-01-07 03:10:14.722,528580754683461632
1982,fuse pet koe for new pet ofc <@!528580754683461632>,2022-01-07 03:29:58.743,377787590729924608
1983,$givek <@!386643626530308096> 500,2022-01-07 03:55:40.938,528580754683461632
1984,$give eru chitanda <@!528580754683461632>,2022-01-07 03:55:48.579,386643626530308096
1985,$mmrk <@!528580754683461632>,2022-01-07 03:56:14.331,377787590729924608
1986,i want that one before the snap  <@!386643626530308096>,2022-01-07 03:56:14.859,528580754683461632
1987,<@!345445833489121280> u want grimmjow kan,2022-01-07 03:57:22.242,386643626530308096
1988,.trade <@!528580754683461632>,2022-01-07 04:05:50.911,377787590729924608
1989,$mmrk <@!528580754683461632>,2022-01-07 04:08:13.028,377787590729924608
1990,<@386643626530308096> iyaaa mau,2022-01-07 04:09:29.611,345445833489121280
1991,apa lu <@!345445833489121280>,2022-01-07 04:09:32.203,377787590729924608
1992,apa lu <@!345445833489121280>,2022-01-07 04:09:45.639,377787590729924608
1993,<@377787590729924608> apasi jec uwu,2022-01-07 04:09:59.418,345445833489121280
1994,$give grimmjow jaegerjaquez <@!345445833489121280>,2022-01-07 04:10:04.201,386643626530308096
1995,<@528580754683461632> kmrn aku dpt jayjo,2022-01-07 04:12:30.590,345445833489121280
1996,$givek <@!377787590729924608> 621,2022-01-07 04:13:46.590,292567325855711235
1997,<@377787590729924608> kmrn bukannya ada mimu bwt kekw yaaaa😭,2022-01-07 04:19:51.866,345445833489121280
1998,$givek <@386643626530308096> 145,2022-01-07 04:22:08.825,345445833489121280
1999,dpt sora ga <@!528580754683461632>,2022-01-07 04:38:11.800,377787590729924608
2000,<@!377787590729924608> dapet,2022-01-07 04:39:37.203,528580754683461632
2001,<@!528580754683461632>,2022-01-07 04:41:28.218,377787590729924608
2002,replace me <@!555955826880413696>,2022-01-07 04:41:41.603,377787590729924608
2003,semoga UR <@!528580754683461632>,2022-01-07 05:17:32.962,377787590729924608
2004,gith gaarou kyknya bisa do better <@!528580754683461632>,2022-01-07 05:27:23.944,377787590729924608
2005,<@345445833489121280>,2022-01-07 05:43:46.405,386643626530308096
2006,<@!528580754683461632> in raid?,2022-01-07 06:43:01.309,377787590729924608
2007,<@!332167919335243778>,2022-01-07 07:39:45.048,377787590729924608
2008,$refundkakera <@!345445833489121280>,2022-01-07 08:29:05.602,345445833489121280
2009,<@!386643626530308096>,2022-01-07 09:57:56.175,377787590729924608
2010,<@!386643626530308096>,2022-01-07 10:32:04.528,345445833489121280
2011,<@386643626530308096>,2022-01-07 11:01:32.663,345445833489121280
2012,$give <@386643626530308096> yuno,2022-01-07 11:42:42.124,345445833489121280
2013,$givek 237 <@345445833489121280>,2022-01-07 11:43:11.426,386643626530308096
2014,$givek <@345445833489121280> 237,2022-01-07 11:43:25.658,386643626530308096
2015,$mmrk <@292567325855711235>,2022-01-07 15:03:23.799,386643626530308096
2016,$mmrk <@490180796804497419>,2022-01-07 15:03:39.708,386643626530308096
2017,$mmrk <@332167919335243778>,2022-01-07 15:03:58.577,386643626530308096
2018,bisaa gue purge <@!490180796804497419>,2022-01-07 15:18:14.022,377787590729924608
2019,udhh <@!490180796804497419>,2022-01-07 15:21:38.026,377787590729924608
2020,<@377787590729924608>,2022-01-07 15:27:43.532,490180796804497419
2021,<@377787590729924608>,2022-01-07 15:45:21.287,490180796804497419
2022,<@!386643626530308096>,2022-01-07 18:39:11.574,345445833489121280
2023,$give <@!386643626530308096> kuuro tetsuro,2022-01-07 18:51:30.503,345445833489121280
2024,$give <@!386643626530308096> tetsuro kuuro,2022-01-07 18:51:49.930,345445833489121280
2025,$givek <@!345445833489121280> 395,2022-01-07 18:52:25.309,386643626530308096
2026,$give <@!386643626530308096> Tetsurou Kuroo,2022-01-07 18:52:25.796,345445833489121280
2027,<@!386643626530308096> u here?,2022-01-07 18:55:37.953,345445833489121280
2028,$give <@!386643626530308096> tetsurou kuroo,2022-01-07 18:56:51.428,345445833489121280
2029,$givek <@!345445833489121280> 395,2022-01-07 18:57:07.485,386643626530308096
2030,oh iya <@!345445833489121280> i have edgar allan poe,2022-01-07 18:57:40.907,386643626530308096
2031,$give <@!345445833489121280> edgar allan poe,2022-01-07 18:58:33.840,386643626530308096
2032,$give <@!345445833489121280>  edgar allan poe,2022-01-07 18:58:48.577,386643626530308096
2033,owohug <@!843676116895268907>,2022-01-07 19:03:02.058,345445833489121280
2034,miskin ke <@!843676116895268907>,2022-01-07 19:03:40.405,377787590729924608
2035,owogive <@!843676116895268907> 50000,2022-01-07 19:03:50.876,345445833489121280
2036,spam terus owoh owob <@!843676116895268907>,2022-01-07 19:05:06.968,490180796804497419
2037,owogive <@!843676116895268907> 1,2022-01-07 19:07:19.818,377787590729924608
2038,owoslap <@!377787590729924608>,2022-01-07 19:07:32.554,843676116895268907
2039,kasih duit <@!490180796804497419>,2022-01-07 19:07:41.799,377787590729924608
2040,give 500000 <@!843676116895268907>,2022-01-07 19:08:01.889,490180796804497419
2041,owogive <@!843676116895268907> 500000,2022-01-07 19:08:19.759,490180796804497419
2042,owoprofile <@!528580754683461632>,2022-01-07 19:08:28.102,377787590729924608
2043,owobully <@!377787590729924608>,2022-01-07 19:12:22.613,345445833489121280
2044,HAHAHAHAH <@!377787590729924608>,2022-01-07 19:12:43.984,345445833489121280
2045,owocookies <@!345445833489121280>,2022-01-07 19:35:48.464,377787590729924608
2046,owocookie <@!345445833489121280>,2022-01-07 19:36:04.623,377787590729924608
2047,owocookie <@377787590729924608>,2022-01-07 19:36:15.813,345445833489121280
2048,<@!332167919335243778>,2022-01-08 04:09:21.662,490180796804497419
2049,<@345445833489121280> ushijima,2022-01-08 04:41:55.860,386643626530308096
2050,<@345445833489121280> baru sekarang ini orang keluar teros,2022-01-08 05:53:39.849,386643626530308096
2051,<@345445833489121280> honkai zhongli,2022-01-08 05:54:37.403,386643626530308096
2052,kapan cal u discharged <@!528580754683461632>,2022-01-08 10:24:42.294,377787590729924608
2053,owowave <@377787590729924608>,2022-01-09 02:12:37.088,345445833489121280
2054,.ru <@!528580754683461632>,2022-01-09 03:45:12.322,377787590729924608
2055,<@!528580754683461632> beli IZ di clanshop,2022-01-09 03:45:20.378,377787590729924608
2056,<@!377787590729924608> beli ga ya ur iz di cl shop,2022-01-09 03:52:59.452,528580754683461632
2057,<@!528580754683461632> beli ajaa biasa 3m,2022-01-09 04:00:45.348,377787590729924608
2058,<@377787590729924608>,2022-01-09 07:18:48.737,345445833489121280
2059,<@386643626530308096> claim roo,2022-01-09 07:21:55.850,345445833489121280
2060,<@!345445833489121280> pekora yt paling rusuh di holo,2022-01-09 07:48:27.263,377787590729924608
2061,<@!528580754683461632> udh beli?,2022-01-09 07:49:03.008,377787590729924608
2062,$givek <@!345445833489121280> 400,2022-01-09 07:56:54.152,377787590729924608
2063,$give <@377787590729924608> usada pekora,2022-01-09 07:59:21.078,345445833489121280
2064,<@377787590729924608> itu mimu knp tiba2 ngasih lolipopp,2022-01-09 08:00:19.167,345445833489121280
2065,<@!528580754683461632>,2022-01-09 08:17:29.965,377787590729924608
